Fecha_Hora,Luz_Porcentaje,Temperatura_C,Humedad_Porcentaje
2026-05-23 15:35:05.551,71.8,24.9,28.1
2026-05-23 15:35:05.751,71.7,24.4,27.9
2026-05-23 15:35:05.962,71.8,24.9,28.1
2026-05-23 15:35:06.166,71.6,25.4,28.0
2026-05-23 15:35:06.368,71.6,25.4,28.1
2026-05-23 15:35:06.568,71.7,24.4,28.0
2026-05-23 15:35:06.776,71.7,24.4,28.2
2026-05-23 15:35:06.975,71.8,24.4,27.9
2026-05-23 15:35:07.183,72.0,24.9,28.1
2026-05-23 15:35:07.385,71.7,24.4,28.1
2026-05-23 15:35:07.587,71.7,25.4,28.1
2026-05-23 15:35:07.794,71.6,24.4,28.1
2026-05-23 15:35:07.987,71.5,24.4,28.1
2026-05-23 15:35:08.199,71.9,25.4,27.9
2026-05-23 15:35:08.402,71.7,24.4,28.1
2026-05-23 15:35:08.604,71.7,24.9,28.1
2026-05-23 15:35:08.802,71.7,25.4,28.1
2026-05-23 15:35:09.002,71.6,24.9,28.0
2026-05-23 15:35:09.215,71.5,24.4,28.1
2026-05-23 15:35:09.419,71.9,24.9,28.1
2026-05-23 15:35:09.619,71.6,24.4,27.9
2026-05-23 15:35:09.826,71.7,24.9,27.9
2026-05-23 15:35:10.025,71.6,25.4,28.1
2026-05-23 15:35:10.233,72.0,24.4,27.9
2026-05-23 15:35:10.436,71.8,24.9,28.1
2026-05-23 15:35:10.638,71.7,25.4,27.9
2026-05-23 15:35:10.838,71.8,25.4,28.1
2026-05-23 15:35:11.038,71.8,24.4,28.1
2026-05-23 15:35:11.243,71.8,25.4,28.1
2026-05-23 15:35:11.452,71.8,25.4,28.1
2026-05-23 15:35:11.654,71.6,24.4,28.1
2026-05-23 15:35:11.854,71.9,25.4,27.9
2026-05-23 15:35:12.062,72.0,24.4,28.0
2026-05-23 15:35:12.265,71.9,24.4,28.1
2026-05-23 15:35:12.470,71.8,25.4,28.0
2026-05-23 15:35:12.671,71.8,25.4,28.1
2026-05-23 15:35:12.876,71.8,24.4,28.0
2026-05-23 15:35:13.080,72.0,25.4,28.1
2026-05-23 15:35:13.276,71.6,24.4,28.1
2026-05-23 15:35:13.486,71.8,24.4,28.0
2026-05-23 15:35:13.689,71.9,24.4,27.9
2026-05-23 15:35:13.888,71.6,24.4,28.1
2026-05-23 15:35:14.095,72.0,24.4,28.0
2026-05-23 15:35:14.299,71.9,24.4,28.1
2026-05-23 15:35:14.505,71.7,24.4,28.1
2026-05-23 15:35:14.705,71.7,25.4,28.1
2026-05-23 15:35:14.909,71.9,25.4,28.1
2026-05-23 15:35:15.105,71.7,24.9,28.0
2026-05-23 15:35:15.313,71.8,24.4,28.1
2026-05-23 15:35:15.520,71.7,24.4,27.9
2026-05-23 15:35:15.722,71.6,24.4,28.1
2026-05-23 15:35:15.925,71.6,24.4,28.1
2026-05-23 15:35:16.125,71.9,24.9,28.0
2026-05-23 15:35:16.332,71.7,24.4,28.1
2026-05-23 15:35:16.532,71.7,24.9,28.0
2026-05-23 15:35:16.739,72.0,24.4,28.1
2026-05-23 15:35:16.939,71.9,24.4,27.9
2026-05-23 15:35:17.140,71.7,24.4,28.0
2026-05-23 15:35:17.350,71.6,24.4,28.1
2026-05-23 15:35:17.554,71.8,24.4,28.1
2026-05-23 15:35:17.756,71.7,24.4,28.1
2026-05-23 15:35:17.956,71.6,24.9,28.0
2026-05-23 15:35:18.156,71.6,24.4,27.9
2026-05-23 15:35:18.356,71.7,24.4,28.1
2026-05-23 15:35:18.567,71.8,25.4,28.1
2026-05-23 15:35:18.773,71.7,24.4,28.0
2026-05-23 15:35:18.975,71.9,23.9,28.1
2026-05-23 15:35:19.178,71.5,24.4,28.1
2026-05-23 15:35:19.383,71.7,24.4,27.9
2026-05-23 15:35:19.586,71.5,24.4,28.1
2026-05-23 15:35:19.791,71.6,23.9,27.9
2026-05-23 15:35:19.990,71.7,24.4,28.1
2026-05-23 15:35:20.191,71.7,24.4,28.1
2026-05-23 15:35:20.399,71.3,23.9,28.1
2026-05-23 15:35:20.605,71.2,24.4,28.1
2026-05-23 15:35:20.805,71.4,24.4,27.9
2026-05-23 15:35:21.008,71.3,24.4,27.9
2026-05-23 15:35:21.207,71.3,23.9,28.1
2026-05-23 15:35:21.416,71.5,24.4,28.0
2026-05-23 15:35:21.621,71.1,23.9,28.1
2026-05-23 15:35:21.822,71.1,24.4,27.9
2026-05-23 15:35:22.025,71.1,23.9,28.0
2026-05-23 15:35:22.225,71.1,23.9,28.2
2026-05-23 15:35:22.425,71.0,20.0,28.2
2026-05-23 15:35:22.627,71.2,24.4,28.0
2026-05-23 15:35:22.838,70.9,19.1,28.3
2026-05-23 15:35:23.041,70.9,20.5,28.3
2026-05-23 15:35:23.242,70.9,22.5,28.2
2026-05-23 15:35:23.441,70.9,25.4,28.1
2026-05-23 15:35:23.650,70.7,24.9,27.9
2026-05-23 15:35:23.849,70.7,24.4,27.9
2026-05-23 15:35:24.058,70.6,25.4,28.1
2026-05-23 15:35:24.258,70.7,24.4,28.1
2026-05-23 15:35:24.459,70.9,24.4,28.1
2026-05-23 15:35:24.659,70.6,24.4,28.1
2026-05-23 15:35:24.870,71.0,24.9,28.1
2026-05-23 15:35:25.076,70.7,24.4,28.1
2026-05-23 15:35:25.275,70.6,24.4,27.9
2026-05-23 15:35:25.476,70.6,24.9,28.0
2026-05-23 15:35:25.676,71.1,24.4,28.1
2026-05-23 15:35:25.887,70.5,24.4,28.0
2026-05-23 15:35:26.092,70.7,24.4,28.1
2026-05-23 15:35:26.293,71.1,23.9,28.1
2026-05-23 15:35:26.493,70.8,23.0,28.0
2026-05-23 15:35:26.693,71.3,24.9,27.9
2026-05-23 15:35:26.904,71.4,24.4,27.9
2026-05-23 15:35:27.108,71.5,24.9,28.1
2026-05-23 15:35:27.310,71.3,23.0,28.2
2026-05-23 15:35:27.510,71.7,22.5,28.2
2026-05-23 15:35:27.710,71.6,23.5,28.2
2026-05-23 15:35:27.918,71.6,23.0,28.1
2026-05-23 15:35:28.125,71.7,19.1,28.3
2026-05-23 15:35:28.329,71.5,23.5,28.0
2026-05-23 15:35:28.527,71.5,23.5,28.2
2026-05-23 15:35:28.736,71.5,23.0,28.0
2026-05-23 15:35:28.939,71.2,22.5,28.1
2026-05-23 15:35:29.139,71.5,24.4,28.1
2026-05-23 15:35:29.344,71.3,24.9,28.1
2026-05-23 15:35:29.544,71.4,24.9,28.1
2026-05-23 15:35:29.744,71.7,24.4,28.0
2026-05-23 15:35:29.949,71.1,23.9,28.1
2026-05-23 15:35:30.158,71.0,23.5,27.9
2026-05-23 15:35:30.361,71.4,21.0,28.1
2026-05-23 15:35:30.562,71.4,23.5,28.2
2026-05-23 15:35:30.768,71.3,23.0,28.1
2026-05-23 15:35:30.962,71.2,22.5,28.0
2026-05-23 15:35:31.176,71.6,23.0,28.1
2026-05-23 15:35:31.379,71.6,23.5,28.1
2026-05-23 15:35:31.578,71.1,24.4,27.9
2026-05-23 15:35:31.781,71.1,24.4,28.0
2026-05-23 15:35:31.988,71.4,24.4,28.0
2026-05-23 15:35:32.188,71.2,24.4,28.1
2026-05-23 15:35:32.395,71.6,25.4,27.9
2026-05-23 15:35:32.595,71.0,24.4,28.0
2026-05-23 15:35:32.795,71.6,24.4,28.0
2026-05-23 15:35:32.996,71.2,24.9,28.0
2026-05-23 15:35:33.209,71.3,24.4,27.9
2026-05-23 15:35:33.412,71.5,24.9,27.8
2026-05-23 15:35:33.612,71.2,24.4,27.9
2026-05-23 15:35:33.812,71.4,24.9,28.0
2026-05-23 15:35:34.013,71.6,25.4,27.8
2026-05-23 15:35:34.225,71.6,24.4,28.0
2026-05-23 15:35:34.428,71.6,24.4,27.9
2026-05-23 15:35:34.629,71.8,25.4,28.0
2026-05-23 15:35:34.830,71.2,25.4,27.9
2026-05-23 15:35:35.038,71.7,25.4,28.0
2026-05-23 15:35:35.242,71.8,25.4,28.0
2026-05-23 15:35:35.445,71.3,24.4,28.0
2026-05-23 15:35:35.646,71.5,24.4,28.0
2026-05-23 15:35:35.846,71.7,24.4,28.0
2026-05-23 15:35:36.047,71.5,24.4,27.9
2026-05-23 15:35:36.247,71.6,25.4,28.0
2026-05-23 15:35:36.456,71.3,24.4,28.0
2026-05-23 15:35:36.664,71.6,25.4,27.8
2026-05-23 15:35:36.867,71.7,24.4,28.0
2026-05-23 15:35:37.063,71.3,24.4,28.0
2026-05-23 15:35:37.274,71.5,24.4,28.0
2026-05-23 15:35:37.476,71.6,24.9,28.0
2026-05-23 15:35:37.681,71.6,25.4,28.0
2026-05-23 15:35:37.881,71.6,24.4,28.0
2026-05-23 15:35:38.087,71.3,24.9,27.8
2026-05-23 15:35:38.292,71.1,25.4,28.0
2026-05-23 15:35:38.490,71.0,24.4,27.9
2026-05-23 15:35:38.698,71.3,24.4,27.9
2026-05-23 15:35:38.898,71.1,24.4,28.0
2026-05-23 15:35:39.098,71.2,24.4,28.0
2026-05-23 15:35:39.298,71.4,24.9,28.0
2026-05-23 15:35:39.510,71.3,25.4,27.9
2026-05-23 15:35:39.715,71.2,25.4,27.9
2026-05-23 15:35:39.918,71.7,24.4,27.9
2026-05-23 15:35:40.119,71.4,24.4,28.0
2026-05-23 15:35:40.323,71.2,24.4,28.0
2026-05-23 15:35:40.526,71.1,24.9,28.0
2026-05-23 15:35:40.732,71.2,25.4,27.8
2026-05-23 15:35:40.935,71.1,24.4,27.8
2026-05-23 15:35:41.138,71.3,24.9,27.9
2026-05-23 15:35:41.340,71.1,24.9,28.0
2026-05-23 15:35:41.541,71.3,25.4,27.8
2026-05-23 15:35:41.746,71.4,24.4,27.8
2026-05-23 15:35:41.951,71.4,24.4,28.0
2026-05-23 15:35:42.155,71.5,25.4,28.0
2026-05-23 15:35:42.355,71.0,24.4,28.0
2026-05-23 15:35:42.556,71.2,24.9,27.9
2026-05-23 15:35:42.759,71.3,24.4,28.0
2026-05-23 15:35:42.965,71.2,24.9,27.8
2026-05-23 15:35:43.170,71.1,24.4,27.9
2026-05-23 15:35:43.374,71.6,25.4,27.9
2026-05-23 15:35:43.578,71.2,24.4,27.8
2026-05-23 15:35:43.775,71.3,24.4,28.0
2026-05-23 15:35:43.983,71.4,24.4,27.9
2026-05-23 15:35:44.188,71.3,24.9,28.0
2026-05-23 15:35:44.390,71.1,24.4,27.8
2026-05-23 15:35:44.595,71.3,25.4,27.8
2026-05-23 15:35:44.794,71.3,25.4,28.0
2026-05-23 15:35:45.000,71.3,24.4,28.0
2026-05-23 15:35:45.205,71.1,24.9,27.8
2026-05-23 15:35:45.408,71.0,24.9,27.8
2026-05-23 15:35:45.610,71.6,24.4,28.0
2026-05-23 15:35:45.814,71.2,24.9,27.8
2026-05-23 15:35:46.016,71.1,25.4,28.0
2026-05-23 15:35:46.214,71.2,24.4,28.0
2026-05-23 15:35:46.423,71.5,24.4,27.9
2026-05-23 15:35:46.628,71.2,25.4,27.9
2026-05-23 15:35:46.827,71.6,24.4,28.0
2026-05-23 15:35:47.033,71.5,24.4,28.0
2026-05-23 15:35:47.237,71.1,24.4,28.0
2026-05-23 15:35:47.440,71.6,24.4,28.0
2026-05-23 15:35:47.643,71.5,25.4,27.9
2026-05-23 15:35:47.843,71.4,24.4,27.9
2026-05-23 15:35:48.052,71.2,24.4,27.9
2026-05-23 15:35:48.254,71.1,24.4,27.9
2026-05-23 15:35:48.458,71.2,24.9,27.9
2026-05-23 15:35:48.659,71.1,24.4,27.9
2026-05-23 15:35:48.864,71.2,24.4,28.0
2026-05-23 15:35:49.065,71.1,24.4,27.8
2026-05-23 15:35:49.268,71.2,24.4,28.0
2026-05-23 15:35:49.473,71.0,24.4,28.0
2026-05-23 15:35:49.677,71.3,24.9,27.9
2026-05-23 15:35:49.879,71.5,24.9,27.8
2026-05-23 15:35:50.083,70.9,24.4,28.0
2026-05-23 15:35:50.288,71.1,24.4,27.8
2026-05-23 15:35:50.490,71.5,24.4,28.0
2026-05-23 15:35:50.690,71.3,24.4,28.0
2026-05-23 15:35:50.895,71.3,25.4,27.9
2026-05-23 15:35:51.099,71.5,24.4,27.7
2026-05-23 15:35:51.304,71.5,24.4,27.8
2026-05-23 15:35:51.502,71.3,24.4,28.0
2026-05-23 15:35:51.708,71.2,24.4,27.9
2026-05-23 15:35:51.909,71.3,24.4,27.9
2026-05-23 15:35:52.113,71.6,24.4,27.8
2026-05-23 15:35:52.321,71.5,25.4,27.7
2026-05-23 15:35:52.517,71.3,24.4,27.9
2026-05-23 15:35:52.727,71.3,24.4,27.7
2026-05-23 15:35:52.929,71.1,24.4,27.8
2026-05-23 15:35:53.130,71.2,24.4,27.9
2026-05-23 15:35:53.338,71.4,24.4,27.8
2026-05-23 15:35:53.540,71.2,24.9,27.8
2026-05-23 15:35:53.744,71.2,24.4,27.8
2026-05-23 15:35:53.941,71.4,24.9,27.9
2026-05-23 15:35:54.146,71.3,24.4,27.9
2026-05-23 15:35:54.353,71.6,25.4,27.7
2026-05-23 15:35:54.555,71.3,24.4,27.9
2026-05-23 15:35:54.759,71.3,25.4,27.9
2026-05-23 15:35:54.958,71.3,24.4,27.9
2026-05-23 15:35:55.166,71.4,24.4,27.7
2026-05-23 15:35:55.369,71.1,24.4,27.9
2026-05-23 15:35:55.573,71.6,24.4,27.9
2026-05-23 15:35:55.776,71.5,24.9,27.9
2026-05-23 15:35:55.976,71.5,25.4,27.7
2026-05-23 15:35:56.181,71.2,24.4,27.8
2026-05-23 15:35:56.387,71.1,24.4,27.7
2026-05-23 15:35:56.590,71.6,24.9,27.8
2026-05-23 15:35:56.794,71.3,24.4,27.9
2026-05-23 15:35:56.997,71.4,25.4,27.9
2026-05-23 15:35:57.196,71.3,24.4,27.9
2026-05-23 15:35:57.400,71.3,24.4,27.7
2026-05-23 15:35:57.606,71.1,24.4,27.9
2026-05-23 15:35:57.808,71.5,24.9,27.9
2026-05-23 15:35:58.014,71.6,24.4,27.9
2026-05-23 15:35:58.216,71.5,24.9,27.8
2026-05-23 15:35:58.419,71.3,24.9,27.7
2026-05-23 15:35:58.623,71.7,24.4,27.9
2026-05-23 15:35:58.826,71.3,24.4,27.8
2026-05-23 15:35:59.030,71.2,24.4,27.9
2026-05-23 15:35:59.231,71.2,24.4,27.9
2026-05-23 15:35:59.437,71.0,24.4,27.8
2026-05-23 15:35:59.640,71.1,24.4,27.8
2026-05-23 15:35:59.843,71.2,24.4,27.8
2026-05-23 15:36:00.047,70.9,24.4,27.8
2026-05-23 15:36:00.248,71.0,25.4,27.7
2026-05-23 15:36:00.453,71.3,25.4,27.8
2026-05-23 15:36:00.657,71.1,25.4,27.9
2026-05-23 15:36:00.860,71.3,25.4,27.8
2026-05-23 15:36:01.059,71.0,24.4,27.8
2026-05-23 15:36:01.265,71.1,24.9,27.9
2026-05-23 15:36:01.457,71.1,24.9,27.7
2026-05-23 15:36:01.674,71.5,24.4,27.8
2026-05-23 15:36:01.876,71.4,24.4,27.7
2026-05-23 15:36:02.076,71.5,24.4,27.9
2026-05-23 15:36:02.276,71.5,24.4,27.8
2026-05-23 15:36:02.479,71.3,25.4,27.9
2026-05-23 15:36:02.688,71.5,25.4,27.9
2026-05-23 15:36:02.894,71.2,24.4,27.8
2026-05-23 15:36:03.088,71.3,24.9,27.9
2026-05-23 15:36:03.296,71.5,25.4,27.8
2026-05-23 15:36:03.503,71.4,25.4,27.8
2026-05-23 15:36:03.701,71.1,24.4,27.8
2026-05-23 15:36:03.910,71.4,24.9,27.7
2026-05-23 15:36:04.108,71.0,24.4,27.9
2026-05-23 15:36:04.310,71.5,24.9,27.9
2026-05-23 15:36:04.517,71.4,24.4,27.9
2026-05-23 15:36:04.708,71.1,24.4,27.8
2026-05-23 15:36:04.926,71.6,25.4,27.9
2026-05-23 15:36:05.129,71.2,24.4,27.9
2026-05-23 15:36:05.325,71.2,24.9,27.8
2026-05-23 15:36:05.531,71.2,24.4,27.9
2026-05-23 15:36:05.739,71.3,24.4,27.7
2026-05-23 15:36:05.942,71.5,24.4,27.9
2026-05-23 15:36:06.141,71.3,24.4,27.9
2026-05-23 15:36:06.342,71.6,24.4,27.7
2026-05-23 15:36:06.549,71.4,24.9,27.7
2026-05-23 15:36:06.754,71.3,24.4,27.9
2026-05-23 15:36:06.950,71.3,24.4,27.8
2026-05-23 15:36:07.157,71.1,24.4,27.8
2026-05-23 15:36:07.360,71.3,24.9,27.9
2026-05-23 15:36:07.562,71.4,23.9,27.7
2026-05-23 15:36:07.770,71.1,24.4,27.9
2026-05-23 15:36:07.975,71.5,24.9,27.8
2026-05-23 15:36:08.178,71.1,24.4,27.7
2026-05-23 15:36:08.379,71.2,24.4,27.9
2026-05-23 15:36:08.586,71.6,24.4,27.9
2026-05-23 15:36:08.790,71.4,25.4,27.7
2026-05-23 15:36:08.993,71.2,24.4,27.7
2026-05-23 15:36:09.195,71.2,24.4,27.7
2026-05-23 15:36:09.397,71.3,24.4,27.8
2026-05-23 15:36:09.600,71.6,24.4,27.9
2026-05-23 15:36:09.806,71.4,25.4,27.9
2026-05-23 15:36:10.010,71.5,24.4,27.8
2026-05-23 15:36:10.213,71.2,24.4,27.8
2026-05-23 15:36:10.417,71.2,24.4,27.7
2026-05-23 15:36:10.617,71.1,24.4,27.7
2026-05-23 15:36:10.810,71.2,24.4,27.9
2026-05-23 15:36:11.026,71.1,24.4,27.8
2026-05-23 15:36:11.228,71.3,24.9,27.7
2026-05-23 15:36:11.428,71.2,23.9,27.7
2026-05-23 15:36:11.627,71.6,24.4,27.7
2026-05-23 15:36:11.838,71.2,24.4,27.9
2026-05-23 15:36:12.043,71.6,24.4,27.6
2026-05-23 15:36:12.243,71.3,24.4,27.9
2026-05-23 15:36:12.445,71.2,24.4,27.7
2026-05-23 15:36:12.647,71.5,24.9,27.8
2026-05-23 15:36:12.857,71.4,24.4,27.7
2026-05-23 15:36:13.059,71.4,24.4,27.7
2026-05-23 15:36:13.261,71.7,24.4,27.8
2026-05-23 15:36:13.463,71.5,24.4,27.7
2026-05-23 15:36:13.668,71.2,24.4,27.7
2026-05-23 15:36:13.871,71.7,24.4,27.8
2026-05-23 15:36:14.076,71.1,24.4,27.8
2026-05-23 15:36:14.276,71.2,24.4,27.8
2026-05-23 15:36:14.481,71.3,24.4,27.8
2026-05-23 15:36:14.676,71.2,24.4,27.8
2026-05-23 15:36:14.887,71.6,24.9,27.8
2026-05-23 15:36:15.089,71.3,24.4,27.8
2026-05-23 15:36:15.296,71.3,24.9,27.8
2026-05-23 15:36:15.492,71.1,24.4,27.7
2026-05-23 15:36:15.703,71.1,25.4,27.7
2026-05-23 15:36:15.898,71.3,24.4,27.7
2026-05-23 15:36:16.108,71.3,25.4,27.7
2026-05-23 15:36:16.305,71.3,25.4,27.6
2026-05-23 15:36:16.509,71.2,24.4,27.8
2026-05-23 15:36:16.719,71.3,24.4,27.8
2026-05-23 15:36:16.918,71.0,24.4,27.8
2026-05-23 15:36:17.126,71.1,24.4,27.6
2026-05-23 15:36:17.328,71.6,24.4,27.7
2026-05-23 15:36:17.526,71.1,24.4,27.6
2026-05-23 15:36:17.732,71.2,24.4,27.8
2026-05-23 15:36:17.938,71.4,24.9,27.7
2026-05-23 15:36:18.137,71.4,24.4,27.8
2026-05-23 15:36:18.346,71.3,25.4,27.8
2026-05-23 15:36:18.545,71.5,24.4,27.8
2026-05-23 15:36:18.749,71.1,24.4,27.8
2026-05-23 15:36:18.953,71.4,25.4,27.7
2026-05-23 15:36:19.159,71.3,24.9,27.6
2026-05-23 15:36:19.358,71.4,24.4,27.8
2026-05-23 15:36:19.564,71.5,24.4,27.8
2026-05-23 15:36:19.763,71.5,23.9,27.7
2026-05-23 15:36:19.970,71.1,24.4,27.7
2026-05-23 15:36:20.176,71.3,24.9,27.6
2026-05-23 15:36:20.379,71.2,24.4,27.8
2026-05-23 15:36:20.580,71.2,24.9,27.8
2026-05-23 15:36:20.781,71.2,24.4,27.6
2026-05-23 15:36:20.987,71.2,23.9,27.6
2026-05-23 15:36:21.188,71.0,18.1,27.9
2026-05-23 15:36:21.389,71.2,21.0,27.7
2026-05-23 15:36:21.598,71.1,21.0,27.8
2026-05-23 15:36:21.798,70.4,20.5,27.8
2026-05-23 15:36:22.007,70.3,24.9,27.8
2026-05-23 15:36:22.204,70.1,24.4,27.8
2026-05-23 15:36:22.412,70.2,24.4,27.7
2026-05-23 15:36:22.614,70.4,24.4,27.8
2026-05-23 15:36:22.814,70.8,24.4,27.8
2026-05-23 15:36:23.020,70.7,23.9,27.7
2026-05-23 15:36:23.225,70.9,24.4,27.8
2026-05-23 15:36:23.428,70.8,24.4,27.7
2026-05-23 15:36:23.631,70.7,28.8,27.4
2026-05-23 15:36:23.832,70.8,28.3,27.6
2026-05-23 15:36:24.039,70.6,28.8,27.6
2026-05-23 15:36:24.240,70.7,28.3,27.4
2026-05-23 15:36:24.446,70.8,29.3,27.5
2026-05-23 15:36:24.648,70.5,29.3,27.5
2026-05-23 15:36:24.848,70.6,29.3,27.5
2026-05-23 15:36:25.056,70.9,29.3,27.6
2026-05-23 15:36:25.256,70.7,28.8,27.6
2026-05-23 15:36:25.456,71.0,29.3,27.5
2026-05-23 15:36:25.665,70.7,29.3,27.6
2026-05-23 15:36:25.866,70.6,29.3,27.6
2026-05-23 15:36:26.072,70.7,29.3,27.4
2026-05-23 15:36:26.274,70.6,29.3,27.6
2026-05-23 15:36:26.475,70.7,29.3,27.4
2026-05-23 15:36:26.682,70.6,28.8,27.6
2026-05-23 15:36:26.883,70.7,28.3,27.5
2026-05-23 15:36:27.088,70.7,28.3,27.6
2026-05-23 15:36:27.292,70.8,29.3,27.5
2026-05-23 15:36:27.496,70.7,29.3,27.5
2026-05-23 15:36:27.698,70.6,28.3,27.4
2026-05-23 15:36:27.899,70.9,28.3,27.6
2026-05-23 15:36:28.105,70.8,28.3,27.5
2026-05-23 15:36:28.308,70.7,28.3,27.6
2026-05-23 15:36:28.507,70.7,28.3,27.5
2026-05-23 15:36:28.708,70.6,28.8,27.4
2026-05-23 15:36:28.918,70.4,29.3,27.5
2026-05-23 15:36:29.117,70.6,29.3,27.4
2026-05-23 15:36:29.326,70.2,29.3,27.6
2026-05-23 15:36:29.525,70.2,29.3,27.5
2026-05-23 15:36:29.726,69.9,28.3,27.3
2026-05-23 15:36:29.934,70.1,28.3,27.5
2026-05-23 15:36:30.137,70.0,29.3,27.5
2026-05-23 15:36:30.342,70.2,28.8,27.5
2026-05-23 15:36:30.546,70.4,29.3,27.4
2026-05-23 15:36:30.743,70.7,29.3,27.3
2026-05-23 15:36:30.951,70.4,28.8,27.5
2026-05-23 15:36:31.151,70.7,28.3,27.4
2026-05-23 15:36:31.358,70.5,28.3,27.5
2026-05-23 15:36:31.561,70.6,28.8,27.5
2026-05-23 15:36:31.760,70.5,28.8,27.5
2026-05-23 15:36:31.968,70.5,29.3,27.5
2026-05-23 15:36:32.168,70.4,28.3,27.4
2026-05-23 15:36:32.375,70.2,28.3,27.3
2026-05-23 15:36:32.579,70.2,28.3,27.6
2026-05-23 15:36:32.780,70.0,28.3,27.6
2026-05-23 15:36:32.985,70.4,28.3,27.5
2026-05-23 15:36:33.188,70.5,29.3,27.5
2026-05-23 15:36:33.388,70.2,28.3,27.4
2026-05-23 15:36:33.595,70.4,28.8,27.3
2026-05-23 15:36:33.792,70.2,28.3,27.4
2026-05-23 15:36:34.001,70.1,28.3,27.5
2026-05-23 15:36:34.210,70.4,29.3,27.4
2026-05-23 15:36:34.403,70.3,28.3,27.5
2026-05-23 15:36:34.611,70.1,29.3,27.4
2026-05-23 15:36:34.851,70.3,29.3,27.5
2026-05-23 15:36:35.018,70.4,29.3,27.5
2026-05-23 15:36:35.222,70.4,29.3,27.5
2026-05-23 15:36:35.420,70.3,28.3,27.4
2026-05-23 15:36:35.629,70.0,28.3,27.3
2026-05-23 15:36:35.831,69.7,29.3,27.4
2026-05-23 15:36:36.029,69.4,28.8,27.4
2026-05-23 15:36:36.237,69.3,28.3,27.3
2026-05-23 15:36:36.437,69.3,28.8,27.5
2026-05-23 15:36:36.645,69.1,27.9,27.3
2026-05-23 15:36:36.849,68.8,28.3,27.5
2026-05-23 15:36:37.045,68.8,28.8,27.3
2026-05-23 15:36:37.253,69.4,29.3,27.3
2026-05-23 15:36:37.454,69.8,28.3,27.4
2026-05-23 15:36:37.662,70.3,29.3,27.5
2026-05-23 15:36:37.864,70.8,28.8,27.3
2026-05-23 15:36:38.061,71.2,29.3,27.3
2026-05-23 15:36:38.270,71.1,28.3,27.4
2026-05-23 15:36:38.475,71.4,28.3,27.3
2026-05-23 15:36:38.678,71.0,28.3,27.4
2026-05-23 15:36:38.880,71.4,28.3,27.3
2026-05-23 15:36:39.085,71.0,28.3,27.3
2026-05-23 15:36:39.288,71.2,29.3,27.3
2026-05-23 15:36:39.488,71.0,28.3,27.4
2026-05-23 15:36:39.694,71.1,28.3,27.3
2026-05-23 15:36:39.897,71.0,28.3,27.3
2026-05-23 15:36:40.098,71.2,28.3,27.3
2026-05-23 15:36:40.304,71.1,28.8,27.2
2026-05-23 15:36:40.505,70.9,28.3,27.4
2026-05-23 15:36:40.711,71.1,28.8,27.3
2026-05-23 15:36:40.913,71.2,29.3,27.4
2026-05-23 15:36:41.113,71.2,28.3,27.3
2026-05-23 15:36:41.321,71.1,28.8,27.3
2026-05-23 15:36:41.522,71.4,29.3,27.4
2026-05-23 15:36:41.726,71.3,28.3,27.4
2026-05-23 15:36:41.931,71.3,28.3,27.4
2026-05-23 15:36:42.129,71.0,28.8,27.3
2026-05-23 15:36:42.337,71.1,29.3,27.5
2026-05-23 15:36:42.541,71.2,26.9,27.5
2026-05-23 15:36:42.745,70.7,26.4,27.5
2026-05-23 15:36:42.946,71.1,26.4,27.4
2026-05-23 15:36:43.145,71.2,27.9,27.5
2026-05-23 15:36:43.356,71.1,26.4,27.3
2026-05-23 15:36:43.558,71.1,27.4,27.5
2026-05-23 15:36:43.756,71.3,26.4,27.4
2026-05-23 15:36:43.964,71.0,27.4,27.3
2026-05-23 15:36:44.168,71.0,26.4,27.5
2026-05-23 15:36:44.366,71.3,26.4,27.5
2026-05-23 15:36:44.573,71.3,26.9,27.5
2026-05-23 15:36:44.776,71.4,26.9,27.5
2026-05-23 15:36:44.982,71.4,27.9,27.4
2026-05-23 15:36:45.183,71.0,27.4,27.5
2026-05-23 15:36:45.388,71.1,27.4,27.5
2026-05-23 15:36:45.591,71.0,26.9,27.3
2026-05-23 15:36:45.791,71.3,26.9,27.3
2026-05-23 15:36:45.997,71.0,26.4,27.6
2026-05-23 15:36:46.198,70.9,26.4,27.5
2026-05-23 15:36:46.398,71.1,26.9,27.6
2026-05-23 15:36:46.607,71.1,26.4,27.5
2026-05-23 15:36:46.807,71.0,26.9,27.5
2026-05-23 15:36:47.014,70.8,26.4,27.5
2026-05-23 15:36:47.214,70.6,25.4,27.4
2026-05-23 15:36:47.415,71.0,11.2,27.7
2026-05-23 15:36:47.624,72.5,15.2,28.0
2026-05-23 15:36:47.838,70.9,19.1,27.8
2026-05-23 15:36:48.031,70.9,13.7,28.0
2026-05-23 15:36:48.233,72.3,10.8,28.0
2026-05-23 15:36:48.437,71.7,14.7,27.7
2026-05-23 15:36:48.638,70.9,20.5,27.8
2026-05-23 15:36:48.842,70.8,20.5,27.7
2026-05-23 15:36:49.042,70.8,23.5,27.8
2026-05-23 15:36:49.250,70.6,23.0,27.7
2026-05-23 15:36:49.450,70.4,22.0,27.7
2026-05-23 15:36:49.657,70.9,24.4,27.6
2026-05-23 15:36:49.858,70.9,24.9,27.5
2026-05-23 15:36:50.059,71.1,25.9,27.6
2026-05-23 15:36:50.267,71.0,24.4,27.6
2026-05-23 15:36:50.471,70.7,25.4,27.6
